c,c#,c++,cassandra,couchdb,d3,db2,excel,flume,git,hadoop,hbase,hive,java,javascript,job_title,keras,mahout,mapreduce,matlab,memcacheddb,mongodb,mysql,nosql,oozie,oracle,perl,pig,postgresql,python,r,rethinkdb,ruby,sas,scala,shark,spark,spss,sql,state,sybase,tableau,tensorflow,tsql,vba,zookeeper
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,WA,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Data Scientist II,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,WA,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist - Statistical Modeling and Inference,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,WA,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sr. Data Scientist (SQL, R, SAS, Financial Industry) - Seattle, WA Direct Hire",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,WA,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scrum Master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CCB-Risk-Card Modeler- Data Scientist-Associate-190009382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fraud Risk Senior Analyst (Data Science Team Analyst - Fraud Advanced Analytics) - (Job Number: 1901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,DE,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist Associate, Workforce Analytics",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scrum Master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CCB-Risk-Card Modeler- Data Scientist-Associate-190009382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fraud Risk Senior Analyst (Data Science Team Analyst - Fraud Advanced Analytics) - (Job Number: 1901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,DE,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Quantitative Analyst - Data Science,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,DE,0,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,Data Scientist PCON & Architect,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,DE,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,VP of Data Science,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,DE,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Data Scientist Associate, Workforce Analytics-190000099_1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DE,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,"VP, Data Scientist-180103333",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,DE,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCB - Quantitative Modeler/Data Science – Vice President,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCB - Quantitative Modeler/Data Science – Vice President-180106057_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Senior Data Scientist,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,DE,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (work when & where you want,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Fraud Risk Group Manager (Fraud Advanced Analytics Group Manager - Data Science) - (Job Number: 1901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,DE,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CCB-Risk-Card Modeler- Data Scientist-Associate,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SCRUM MASTER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scrum Master,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DE,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Advanced Solutions Sales Manager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior Research Statistician- Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,WI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Advanced Solutions Sales Manager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Data Scientist/Senior Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,WI,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,WI,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lead Business Intelligence Developer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WI,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Senior Data Scientist,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,WI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior Research Statistician- Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,WI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Business Intelligence Intern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WI,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Agent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WI,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Analyst - Network Optimization & Design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WI,0,1,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AI Software Engineer,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WI,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Applied Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Procurement Data Scientist / Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Data Scientist/Senior Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,WI,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Data Scientist (186152),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,WI,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,Lead Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,WI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Senior Applied Data Scientist - (Job Number: 180023OC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WI,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Data Analyst/ Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,WI,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,WI,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Data Scientist/Senior Data Scientist,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,WI,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,Data Scientist,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,WI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Procurement Data Scientist / Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WI,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Data Scientist Lead,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,WI,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Procurement Data Scientist / Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WI,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strategic Planner for Big Data Initiatives - Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life Insurance Agent (Remote) - Free leads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (work when & where you want,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Technical Solutions Graduate  IBM Denmark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life Insurance Agent (Remote) - No marketing costs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WV,0,0,0,0,0,0
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,HI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,Digital Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,HI,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,HI,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (work when & where you want,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Agent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (work when & where you want,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Science Machine Learning Lead,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,HI,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Science Machine Learning Lead (HI),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist- Marketing Analytics,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,HI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (contract, remote, 100% commi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HI,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,WY,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life Insurance Agent (Remote) - Free leads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Life Insurance Agent (Remote) - No marketing costs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Remote Life Insurance agent (100% commission, free leads, no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission & autonomy, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, telecommute, free lea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% commission, remote, free leads, n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy, work when & where you w",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (work when & where you want,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Life Insurance Agent (100% autonomy & commission, daily payo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contract Life Insurance Agent (100% commission & autonomy, t",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"On-Demand Life Insurance Agent (work when & where you want,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WY,0,0,0,0,0,0
